Rk,Player,Pos,Squad,Age,Club,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,-additional_-9999,Standard_Sh,Standard_SoT,Performance_TklW,Performance_Int,Playing Time_Min_play
801,Saed Al-Rosan,DF,jo Jordan,29-166,1.jo Al-Hussein SC,1997,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f3115445,0.0,0.0,0.0,0.0,10.0
802,Antonio Rüdiger,DF,de Germany,33-136,1.es Real Madrid,1993,4,2,262,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,18b896d6,1.0,0.0,0.0,0.0,262.0
803,Fabián Ruiz Peña,MF,es Spain,30-105,1.fr PSG,1996,7,3,260,2.9,1,0,1,1,0,0,0,0,0.35,0.0,0.35,0.35,0.35,Matches,c0c7ff58,8.0,2.0,3.0,4.0,260.0
804,Mathew Ryan,GK,au Australia,34-100,1.es Levante,1992,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,4535e4bb,0.0,0.0,0.0,0.0,2.0
805,Julian Ryerson,DF,no Norway,28-242,1.de Dortmund,1997,4,4,223,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,009a4f60,0.0,0.0,8.0,0.0,223.0
806,Elias Saad,MFFW,tn Tunisia,26-202,2.de Hannover 96,1999,2,2,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,78a2284f,1.0,0.0,1.0,0.0,116.0
807,Marwane Saâdane,DFMF,ma Morocco,34-181,1.sa Al-Fateh,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,14f47102,0.0,0.0,0.0,0.0,4.0
808,Mustafa Saadoon,DF,iq Iraq,25-053,1.iq Al-Shorta,2001,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,928dc5c9,0.0,0.0,1.0,0.0,18.0
809,Mahmoud Saber,MF,eg Egypt,24-352,1.eg ZED,2001,2,1,46,0.5,1,0,1,1,0,0,1,0,1.96,0.0,1.96,1.96,1.96,Matches,632c42f5,3.0,1.0,0.0,0.0,46.0
810,Marcel Sabitzer,MF,at Austria,32-122,1.de Dortmund,1994,4,4,360,4.0,1,0,1,1,0,0,1,0,0.25,0.0,0.25,0.25,0.25,Matches,e280527c,5.0,2.0,2.0,6.0,360.0
811,Noah Sadiki,MF,cd Congo DR,21-212,1.eng Sunderland,2004,4,2,259,2.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,645481cc,0.0,0.0,4.0,2.0,259.0
812,Michal Sadílek,MF,cz Czechia,27-047,1.cz Slavia Prague,1999,3,2,183,2.0,1,0,1,1,0,0,0,0,0.49,0.0,0.49,0.49,0.49,Matches,7c9fa389,7.0,3.0,2.0,2.0,183.0
813,Alexis Saelemaekers,MF,be Belgium,27-020,1.it Milan,1999,4,1,83,0.9,1,0,1,1,0,0,0,0,1.08,0.0,1.08,1.08,1.08,Matches,ee251371,4.0,1.0,2.0,0.0,83.0
814,Ismael Saibari,FW,ma Morocco,25-170,1.nl PSV,2001,5,5,381,4.2,3,0,3,3,0,0,0,0,0.71,0.0,0.71,0.71,0.71,Matches,3ec9f005,10.0,3.0,2.0,0.0,381.0
815,Bukayo Saka,MF,eng England,24-315,1.eng Arsenal,2001,6,2,268,3.0,0,3,3,0,0,0,0,0,0.0,1.01,1.01,0.0,1.01,Matches,bc7dc64d,13.0,7.0,7.0,1.0,268.0
816,Mohamed Salah,FWMF,eg Egypt,34-032,1.eng Liverpool,1992,5,5,425,4.7,1,2,3,1,0,0,0,0,0.21,0.42,0.64,0.21,0.64,Matches,e342ad68,9.0,4.0,0.0,2.0,425.0
817,Anass Salah-Eddine,DF,ma Morocco,24-180,1.nl PSV,2002,4,2,212,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0d274394,1.0,0.0,5.0,0.0,212.0
818,Nathan Saliba,MF,ca Canada,22-160,1.be Anderlecht,2004,3,2,182,2.0,1,2,3,1,0,0,1,0,0.49,0.99,1.48,0.49,1.48,Matches,44cfc681,3.0,1.0,4.0,4.0,182.0
819,William Saliba,DF,fr France,25-115,1.eng Arsenal,2001,6,6,479,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,972aeb2a,1.0,0.0,0.0,6.0,479.0
820,Shurandy Sambo,DF,cw Curaçao,24-332,1.nl Sparta R.,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,4b1d5a70,0.0,0.0,0.0,1.0,1.0
821,Antonio Sanabria,FW,py Paraguay,30-135,1.it Cremonese,1996,2,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0a447501,0.0,0.0,2.0,0.0,83.0
822,Davinson Sánchez,DF,co Colombia,30-035,1.tr Galatasaray,1996,5,5,480,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,da7b447d,6.0,2.0,2.0,6.0,480.0
823,Jorge Sánchez,DF,mx Mexico,28-219,1.gr PAOK,1997,4,4,348,3.9,0,1,1,0,0,0,1,0,0.0,0.26,0.26,0.0,0.26,Matches,c8d1c3a5,1.0,1.0,4.0,5.0,348.0
824,Alex Sandro,DFMF,br Brazil,35-172,1.br Flamengo,1991,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0d82903c,0.0,0.0,0.0,0.0,9.0
825,Leroy Sané,MF,de Germany,30-187,1.tr Galatasaray,1996,4,4,326,3.6,1,0,1,1,0,0,0,0,0.28,0.0,0.28,0.28,0.28,Matches,2b114be3,6.0,2.0,3.0,2.0,326.0
826,Ibrahim Sangaré,MF,ci Côte d'Ivoire,28-227,1.eng Nottingham,1997,4,3,268,3.0,0,1,1,0,0,0,0,0,0.0,0.34,0.34,0.0,0.34,Matches,bced0375,1.0,0.0,5.0,6.0,268.0
827,Kaishū Sano,MF,jp Japan,25-199,1.de Mainz 05,2000,3,3,270,3.0,1,1,2,1,0,0,1,0,0.33,0.33,0.67,0.33,0.67,Matches,7a7a6361,1.0,1.0,2.0,4.0,270.0
828,Danilo Santos,MF,br Brazil,25-079,1.br Botafogo–RJ,2001,4,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a816dbfb,2.0,1.0,2.0,1.0,46.0
829,Douglas Santos,DF,br Brazil,32-117,1.ru Zenit,1994,5,5,441,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,c50e5bba,2.0,0.0,10.0,6.0,441.0
830,Bara Sapoko Ndiaye,MF,sn Senegal,18-198,1.de Bayern Munich,2007,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,fa080d50,1.0,1.0,0.0,0.0,26.0
831,Ismaila Sarr,MFFW,sn Senegal,28-142,1.eng Crystal Palace,1998,4,4,364,4.0,4,1,5,4,0,0,0,0,0.99,0.25,1.24,0.99,1.24,Matches,bfdb33aa,17.0,6.0,1.0,2.0,364.0
832,Farrukh Sayfiev,DFMF,uz Uzbekistan,35-181,1.uz Neftchi FK,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,bad66fb5,0.0,0.0,0.0,0.0,45.0
833,Amine Sbai,FWMF,ma Morocco,25-254,1.fr Angers,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,bafbe06a,0.0,0.0,0.0,0.0,6.0
834,Joe Scally,DF,us United States,23-198,1.de Gladbach,2002,2,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,236f02cd,0.0,0.0,1.0,1.0,87.0
835,Patrik Schick,FW,cz Czechia,30-174,1.de Leverkusen,1996,3,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5d4f7d61,2.0,1.0,0.0,0.0,180.0
836,Andreas Schjelderup,FW,no Norway,22-046,1.pt Benfica,2004,6,2,252,2.8,1,3,4,1,0,0,0,0,0.36,1.07,1.43,0.36,1.43,Matches,a427724f,3.0,2.0,3.0,5.0,252.0
837,Alexander Schlager,GK,at Austria,30-166,1.at RB Salzburg,1996,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6fe5c35b,0.0,0.0,0.0,0.0,360.0
838,Xaver Schlager,MF,at Austria,28-292,1.de RB Leipzig,1997,4,4,238,2.6,0,1,1,0,0,0,0,0,0.0,0.38,0.38,0.0,0.38,Matches,8f056768,1.0,0.0,3.0,7.0,238.0
839,Nico Schlotterbeck,DF,de Germany,26-228,1.de Dortmund,1999,2,2,135,1.5,1,0,1,1,0,0,0,0,0.67,0.0,0.67,0.67,0.67,Matches,34e12499,2.0,2.0,2.0,3.0,135.0
840,Romano Schmid,MFFW,at Austria,26-171,1.de Werder Bremen,2000,4,4,263,2.9,1,0,1,1,0,0,0,0,0.34,0.0,0.34,0.34,0.34,Matches,220ace7e,2.0,1.0,4.0,0.0,263.0
841,Kamogelo Sebelebele,DFMF,za South Africa,23-361,1.za Orlando Pirates,2002,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,cc014f7d,0.0,0.0,0.0,0.0,7.0
842,Abdoulaye Seck,DF,sn Senegal,34-043,1.il Maccabi Haifa,1992,1,1,57,0.6,0,1,1,0,0,0,1,0,0.0,1.58,1.58,0.0,1.58,Matches,f07a0fe5,2.0,0.0,0.0,0.0,57.0
843,Alidu Seidu,DF,gh Ghana,26-043,1.fr Rennes,2000,1,0,78,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,cea59f02,0.0,0.0,1.0,1.0,78.0
844,Nicolas Seiwald,MF,at Austria,25-074,1.de RB Leipzig,2001,4,4,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,28c6e925,3.0,0.0,5.0,4.0,315.0
845,Ayumu Seko,DF,jp Japan,26-040,1.fr Le Havre,2000,2,1,86,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5c6a4059,0.0,0.0,1.0,1.0,86.0
846,Egil Selvik,GK,no Norway,28-352,2.eng Watford,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,05d89c1c,0.0,0.0,0.0,0.0,90.0
847,Ken Sema,FWMF,se Sweden,32-290,1.cy Pafos FC,1993,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1770bd68,1.0,0.0,1.0,0.0,16.0
848,Nélson Semedo,DFMF,pt Portugal,32-243,1.tr Fenerbahçe,1993,4,0,127,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,d04b94db,0.0,0.0,0.0,0.0,127.0
849,Willy Semedo,FW,cv Cabo Verde,32-081,1.cy AC Omonia,1994,3,1,131,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d1edc98f,3.0,0.0,0.0,3.0,131.0
850,Antoine Semenyo,MFFW,gh Ghana,26-191,1.eng Manchester City,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,efd2ec23,6.0,0.0,2.0,0.0,360.0
851,Marvin Senaya,DF,gh Ghana,25-170,1.fr Auxerre,2001,4,4,278,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1d383c10,2.0,0.0,12.0,6.0,278.0
852,Marcos Senesi,DF,ar Argentina,29-068,1.eng Bournemouth,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,35141f4c,1.0,0.0,0.0,2.0,90.0
853,Igor Sergeev,FW,uz Uzbekistan,33-078,1.ir Persepolis,1993,3,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,8df41977,0.0,0.0,0.0,0.0,28.0
854,Jean Seri,MF,ci Côte d'Ivoire,34-363,1.si NK Maribor,1991,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,10efd0e1,0.0,0.0,1.0,0.0,14.0
855,Kim Seung-gyu,GK,kr Korea Republic,35-290,1.jp FC Tokyo,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,eabaafa6,0.0,0.0,0.0,0.0,270.0
856,Paik Seung-ho,MF,kr Korea Republic,29-122,2.eng Birmingham City,1997,3,3,204,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,1e1bea09,0.0,0.0,0.0,1.0,204.0
857,Joaquin Seys,DF,be Belgium,21-111,1.be Club Brugge,2005,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0beabf0a,0.0,0.0,1.0,0.0,30.0
858,Jacob Shaffelburg,MF,ca Canada,26-233,1.us LAFC,1999,5,0,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,339a2561,3.0,0.0,1.0,2.0,92.0
859,Mohammed Abu Al-Shamat,MF,sa Saudi Arabia,23-340,1.sa Al-Qadsiah,2002,3,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,dd65e243,1.0,1.0,3.0,1.0,136.0
860,Lawrence Shankland,FW,sct Scotland,30-341,1.sct Hearts,1995,2,2,171,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,63b1a176,4.0,0.0,1.0,0.0,171.0
861,Sharara,FW,jo Jordan,28-199,1.ma Raja Casablanca,1997,2,0,2,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,67e2aed8,0.0,0.0,0.0,0.0,2.0
862,Aimar Sher,MF,iq Iraq,23-209,1.no Sarpsborg 08,2002,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ef301f96,0.0,0.0,0.0,0.0,23.0
863,Kento Shiogai,FW,jp Japan,21-113,1.de Wolfsburg,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6bc2fef7,0.0,0.0,0.0,0.0,7.0
864,Mostafa Shobeir,GK,eg Egypt,26-063,1.eg Al Ahly,2000,5,5,480,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,0cb1d2ba,0.0,0.0,0.0,0.0,480.0
865,Eldor Shomurodov,FW,uz Uzbekistan,31-018,1.tr Başakşehir,1995,3,3,269,3.0,1,0,1,1,0,0,0,0,0.33,0.0,0.33,0.33,0.33,Matches,57469b2d,4.0,2.0,4.0,0.0,269.0
866,Otabek Shukurov,MF,uz Uzbekistan,30-025,1.ae Baniyas FC,1996,3,3,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,62032a56,2.0,0.0,2.0,0.0,237.0
867,Nkosinathi Sibisi,DF,za South Africa,30-298,1.za Orlando Pirates,1995,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,932f8e2b,0.0,0.0,0.0,1.0,90.0
868,Kwasi Sibo,MF,gh Ghana,28-023,1.es Oviedo,1998,4,3,248,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,be834ad7,0.0,0.0,0.0,2.0,248.0
869,Niko Sigur,MF,ca Canada,22-311,1.hr Hajduk Split,2003,3,1,126,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,5c56986b,1.0,0.0,1.0,0.0,126.0
870,Bernardo Silva,MF,pt Portugal,31-341,1.eng Manchester City,1994,4,1,97,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,3eb22ec9,1.0,0.0,0.0,1.0,97.0
871,Éderson Silva,MF,br Brazil,27-010,1.it Atalanta,1999,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a9202def,2.0,0.0,0.0,1.0,22.0
872,Giuliano Simeone,FW,ar Argentina,23-211,1.es Atlético Madrid,2002,2,2,141,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a6536561,1.0,0.0,3.0,1.0,141.0
873,Dominique Simon,MF,ht Haiti,25-353,1.sk 1. FC Tatran Prešov B,2000,2,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ffd8e8c5,1.0,1.0,1.0,1.0,56.0
874,Unai Simón,GK,es Spain,29-036,1.es Athletic Club,1997,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5dcf3e90,0.0,0.0,0.0,0.0,630.0
875,Sarpreet Singh,MF,nz New Zealand,27-147,1.au Wellington,1999,3,3,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,4ba886c6,4.0,2.0,1.0,0.0,209.0
876,Wilfried Singo,DF,ci Côte d'Ivoire,25-204,1.tr Galatasaray,2000,2,2,171,1.9,0,1,1,0,0,0,0,0,0.0,0.53,0.53,0.0,0.53,Matches,8b609c34,2.0,0.0,0.0,4.0,171.0
877,Sphephelo Sithole,MF,za South Africa,27-136,1.pt Tondela,1999,3,3,229,2.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Matches,33bcd4b3,0.0,0.0,5.0,5.0,229.0
878,Ellyes Skhiri,MFDF,tn Tunisia,31-068,1.de Frankfurt,1995,3,3,250,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c2211709,0.0,0.0,1.0,2.0,250.0
879,Alexandr Sojka,MFDF,cz Czechia,23-106,1.cz Viktoria Plzeň,2003,3,2,141,1.6,0,1,1,0,0,0,0,0,0.0,0.64,0.64,0.0,0.64,Matches,765b7bfc,0.0,0.0,1.0,2.0,141.0
880,Ramón Sosa,FWMF,py Paraguay,26-320,1.br Palmeiras,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,2d3417a1,0.0,0.0,0.0,0.0,12.0
881,Tomáš Souček,MF,cz Czechia,31-140,1.eng West Ham,1995,3,1,137,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6613c819,1.0,0.0,0.0,1.0,137.0
882,Harry Souttar,DF,au Australia,27-268,2.eng Leicester City,1998,4,4,390,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,0a6cb1b1,1.0,1.0,0.0,4.0,390.0
883,Djibril Sow,MF,ch Switzerland,29-161,1.es Sevilla,1997,4,2,253,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,4c6facae,2.0,1.0,1.0,2.0,253.0
884,Çağlar Söyüncü,DF,tr Türkiye,30-055,1.tr Fenerbahçe,1996,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,21166ff4,0.0,0.0,0.0,0.0,7.0
885,Djed Spence,DF,eng England,25-342,1.eng Tottenham,2000,7,3,314,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,9bc9a519,2.0,2.0,10.0,5.0,314.0
886,Marko Stamenic,MF,nz New Zealand,24-148,2.eng Swansea City,2002,3,3,269,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,690d1049,3.0,0.0,1.0,4.0,269.0
887,Josip Stanišić,DFMF,hr Croatia,26-106,1.de Bayern Munich,2000,4,4,360,4.0,0,1,1,0,0,0,0,0,0.0,0.25,0.25,0.0,0.25,Matches,7ed08d5c,0.0,0.0,2.0,5.0,360.0
888,Carl Starfelt,DF,se Sweden,31-046,1.es Celta Vigo,1995,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5cfec13d,0.0,0.0,0.0,0.0,4.0
889,Ross Stewart,FW,sct Scotland,30-006,2.eng Southampton,1996,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,18986367,0.0,0.0,0.0,0.0,2.0
890,Angelo Stiller,MF,de Germany,25-104,1.de Stuttgart,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,3b1ed320,0.0,0.0,1.0,1.0,45.0
891,John Stones,DF,eng England,32-050,1.eng Manchester City,1994,5,3,330,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5eecec3d,1.0,0.0,0.0,0.0,330.0
892,Jørgen Strand Larsen,FW,no Norway,26-161,1.eng Crystal Palace,2000,2,1,105,1.2,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f553b2b3,2.0,1.0,0.0,0.0,105.0
893,Elliot Stroud,MF,se Sweden,24-025,1.se Mjällby,2002,4,2,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ff11bdec,1.0,0.0,0.0,3.0,166.0
894,Luis Suárez,FW,co Colombia,28-227,1.pt Sporting CP,1997,5,3,331,3.7,0,1,1,0,0,0,1,0,0.0,0.27,0.27,0.0,0.27,Matches,eeba07f8,9.0,0.0,4.0,0.0,331.0
895,Luka Sučić,FWMF,hr Croatia,23-312,1.es Real Sociedad,2002,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1e1378e1,1.0,0.0,0.0,0.0,19.0
896,Petar Sučić,MFFW,hr Croatia,22-265,1.it Inter,2003,4,3,289,3.2,1,1,2,1,0,0,1,0,0.31,0.31,0.62,0.31,0.62,Matches,23fb46ea,3.0,2.0,2.0,1.0,289.0
897,Yukinari Sugawara,MF,jp Japan,26-019,1.de Werder Bremen,2000,4,1,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,580bcd18,2.0,2.0,3.0,0.0,148.0
898,Rebin Sulaka,DF,iq Iraq,34-096,1.th Port FC,1992,2,1,43,0.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Matches,928bec06,1.0,0.0,0.0,1.0,43.0
899,Pavel Šulc,FW,cz Czechia,25-200,1.fr Lyon,2000,3,2,189,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e9b893af,2.0,0.0,2.0,0.0,189.0
900,Kamaldeen Sulemana,MFFW,gh Ghana,24-152,1.us Atlanta Utd,2002,2,2,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a62f8bf1,1.0,0.0,2.0,1.0,127.0
901,Crysencio Summerville,FW,nl Netherlands,24-260,1.eng West Ham,2001,4,2,253,2.8,2,2,4,2,0,0,1,0,0.71,0.71,1.42,0.71,1.42,Matches,df04eb4b,2.0,2.0,2.0,2.0,253.0
902,Ivan Šunjić,MF,ba Bosnia–Herz,29-281,1.cy Pafos FC,1996,4,3,196,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e18098de,1.0,1.0,3.0,0.0,196.0
903,Finn Surman,DF,nz New Zealand,22-297,1.us Portland Timbers,2003,3,3,270,3.0,1,0,1,1,0,0,0,0,0.33,0.0,0.33,0.33,0.33,Matches,016e419b,2.0,1.0,1.0,4.0,270.0
904,Josip Šutalo,DF,hr Croatia,26-139,1.nl Ajax,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,33a6a650,1.0,0.0,4.0,6.0,360.0
905,Junnosuke Suzuki,DF,jp Japan,23-005,1.dk FC Copenhagen,2003,2,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,77428b1e,0.0,0.0,0.0,1.0,43.0
906,Yuito Suzuki,FWMF,jp Japan,24-265,1.de Freiburg,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c25a7a2a,0.0,0.0,1.0,0.0,12.0
907,Zion Suzuki,GK,jp Japan,23-330,1.it Parma,2002,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,51e1f4f5,0.0,0.0,0.0,0.0,360.0
908,Mattias Svanberg,MF,se Sweden,27-193,1.de Wolfsburg,1999,2,0,16,0.2,1,0,1,1,0,0,0,0,5.63,0.0,5.63,5.63,5.63,Matches,92d83c27,3.0,2.0,1.0,1.0,16.0
909,Daniel Svensson,DF,se Sweden,24-155,1.de Dortmund,2002,3,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,124c9382,1.0,0.0,2.0,1.0,98.0
910,Alexander Sørloth,FW,no Norway,30-224,1.es Atlético Madrid,1995,5,5,337,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e92cd3f7,5.0,0.0,1.0,0.0,337.0
911,Musa Al-Taamari,FW,jo Jordan,29-037,1.fr Rennes,1997,3,2,215,2.4,1,1,2,1,0,0,0,0,0.42,0.42,0.84,0.42,0.84,Matches,f15f8b2b,8.0,3.0,0.0,0.0,215.0
912,Haris Tabaković,FW,ba Bosnia–Herz,32-027,2.de Schalke 04,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,723b19c7,0.0,0.0,0.0,0.0,16.0
913,Lee Tae-seok,MF,kr Korea Republic,23-354,1.at Austria Wien,2002,2,2,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,32257cce,0.0,0.0,3.0,0.0,113.0
914,Nicolás Tagliafico,DF,ar Argentina,33-320,1.fr Lyon,1992,6,4,356,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f0661424,0.0,0.0,4.0,6.0,356.0
915,Jonathan Tah,DF,de Germany,30-156,1.de Bayern Munich,1996,4,4,372,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,bd142efb,1.0,1.0,3.0,1.0,372.0
916,Benjamin Tahirovic,MF,ba Bosnia–Herz,23-136,1.dk Brøndby,2003,4,2,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,eb3022c3,1.0,0.0,4.0,4.0,237.0
917,Zaid Tahseen,DF,iq Iraq,25-169,1.uz Pakhtakor Tashkent FK,2001,2,2,149,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,f3380f7e,2.0,0.0,1.0,0.0,149.0
918,Chemsdine Talbi,MF,ma Morocco,21-069,1.eng Sunderland,2005,5,1,179,2.0,0,1,1,0,0,0,0,0,0.0,0.5,0.5,0.0,0.5,Matches,47ce793b,2.0,0.0,2.0,2.0,179.0
